match_id,key,slot,time,unit,polarity_score,sentiment_label
40086,last fight,2,1396,Mr.Perv,-0.3818,Negative
31542,haha,8,1682,STYLEZ,0.4588,Positive
45646,ya odin da,6,2110,FyH ' THUNDER,0.0,Negative
6807,ok,3,1453,Goku :V,0.296,Positive
7866,dont fuk,9,1929,Clueless,0.0,Negative
48107,ahh,1,1541,"""You awake?""",0.0,Negative
49071,knew,9,1492,988,0.0,Negative
16802,ez,9,2547,What Zit Tooya,0.3612,Positive
9707,plz supp spec,9,351,inoCARE,0.0772,Positive
18985,мидер и кери,1,2024,XYCKAP2003,0.0,Negative
11344,ayy,5,2202,Silver,0.0,Negative
1875,лол,5,579,starSa,0.0,Negative
17803,wait la,9,70,Susanoo,0.0,Negative
38748,gg,2,1082,Stasian,0.296,Positive
5269,hey alch,8,-61,H,0.0,Negative
4198,excuse,6,1612,Jks---Birthday 13/11,0.0772,Positive
4162,ahahahahaha,0,2418,Умная Пипирка,0.0,Negative
41396,да,4,1974,Porshatik,0.0,Negative
39938,pudge ck must circle,5,1499,∩,0.0,Negative
22260,gg,6,2593,RoofieFiend,0.296,Positive
49425,noob,0,1530,FHERAG.pa,-0.0516,Negative
12400,amazing mid,0,1347,MR. TOLE,0.5859,Positive
3447,wp,5,2084,Incek Misai,0.25,Positive
32333,thx,3,1275,N2O,0.3612,Positive
6879,espera,0,2544,23,0.0,Negative
8118,ha,6,3024,Noodlz ツ,0.34,Positive
34786,жадина,7,297,The uniors| crowly,0.0,Negative
29290,gg,9,1947,katt med en banjo,0.296,Positive
15734,haha,1,2757,Micro?,0.4588,Positive
24473,ez mid,1,2467,阿扬,0.3612,Positive
45968,v,5,224,TuEmoxiTo`xD,0.0,Negative
41393,real life,3,-52,LookAtMe!I'mMrMeeseeks,0.0,Negative
39241,try use ur rad defend ur rax,9,2145,Morgenstern,0.0,Negative
49962,u,4,1859,magicaljyy,0.0,Negative
17286,ixi,8,2238,guribei mochila incarregável,0.0,Negative
43260,wr,4,2381,Kkkkkkkk,0.0,Negative
38249,lost mate,3,1940,Ionis,-0.3182,Negative
23869,horriveis,9,1571,////______////,0.0,Negative
5336,haha,8,2361,Sinisa1,0.4588,Positive
4679,jungle,6,758,WannabeMagus,0.0,Negative
35751,lol,2,330,CSGOEgg.com Glöst,0.4215,Positive
39338,gg,2,1626,Mr Meeseeks,0.296,Positive
31590,stronk,1,844,石川 五右衛門,0.0,Negative
16441,niche,3,1474,E-Ezy,0.0,Negative
43119,pudge ahve game,0,2861,batosz,0.0,Negative
38930,gg invo,2,583,KakaHUATE^[Hns!,0.296,Positive
49762,gg,8,3141,SuperJames_2000,0.296,Positive
17123,paused,4,2484,aethernum-,0.0,Negative
41956,hahahaha,4,2059,Standin^Senpai :),0.0,Negative
27310,ggwp,2,2000,Curve9,0.0,Negative
23935,пиздец,6,1011,Greenders,0.0,Negative
24219,enmd,6,1626,RiSk.Ced,0.0,Negative
46740,hahah,1,1876,meracle-,0.0,Negative
17509,ember invoker,5,1223,Seyren,0.0,Negative
31108,bot,4,2908,lky,0.0,Negative
28197,glhf,5,-48,Spike,0.0,Negative
26855,а не ей,3,1222,antonio.BLR,0.0,Negative
23202,chase bristle,8,1287,FT.Himbob.Monster,0.0,Negative
45424,ez,2,2575,TigerB,0.3612,Positive
29544,lucky ta,8,354,OneShootmeister,0.4215,Positive
34474,well played,1,248,Dijinero,0.5423,Positive
14033,hero,6,1570,Niye mi 5 lira verdii??????,0.5574,Positive
43625,bobo ka ee,4,2532,HEHEZ,0.0,Negative
17075,warsd,8,442,Grrr,0.0,Negative
2061,cunt,6,612,Hezbollah,-0.4939,Negative
23223,end,4,2846,ElonFloG,0.0,Negative
19133,третий дан,4,316,yarabeu(Lok'tar ogar),0.0,Negative
15071,well played,7,1697,Ares,0.5423,Positive
30004,dont forget report mr silencer,5,1543,Naj,0.1695,Positive
23272,ggwp,8,2589,Pea Shooter,0.0,Negative
41202,g gwp,5,2214,Insecto,0.0,Negative
29306,руку пидр,1,33,[GUSAR]^Wabray,0.0,Negative
34167,ggwp,3,2212,Maff,0.0,Negative
13684,mute team,9,2312,Little Dark One,0.0,Negative
4306,алхимик привет,6,2013,Любовь и счастье,0.0,Negative
25999,farmou,9,1812,Aykan Oliveira.,0.0,Negative
17800,went,0,1031,NaS | wlarX-kun,0.0,Negative
48373,r,7,1382,工 レo√乇ツ ▌S_o_Y ▌<,0.0,Negative
18537,fuck slard,8,1750,Edgar_Knusper,-0.5423,Negative
38612,ez mid,1,2983,The Dead,0.3612,Positive
44002,gg,0,2987,[NL]Baswortman,0.296,Positive
9153,let burn,8,-41,it's my first day,0.0,Negative
5645,im murderer,7,-48,JukeSkywalker,-0.6808,Negative
3771,feed,4,1948,scony,0.0,Negative
31841,eng plz,8,750,Rjheezi,0.0772,Positive
4068,halt,4,1839,Chris.,0.0,Negative
49773,good game,2,3247,enz...,0.4404,Positive
5047,damage,8,1749,Smulch,-0.4939,Negative
42627,lol gg,0,1829,Reyyyyyyy :),0.6124,Positive
9512,afk,0,-86,Drekk,0.0,Negative
33991,lol,0,1182,Arki <3,0.4215,Positive
13561,shut,8,1776,Barkestumiso,0.0,Negative
19612,тинкер зарешал,8,2362,nTed #ru,0.0,Negative
28773,report tide,7,4655,Versace,0.0,Negative
42720,especially pinoy viper,6,3436,C H A O S,0.0,Negative
37890,nothing,6,3307,VelLo,0.0,Negative
33078,tak,1,1622,XiaoT,0.0,Negative
42352,ебаного,6,1365,@dopee,0.0,Negative
9808,lol wk,6,2931,4 AUTISTIC AND DIET COKE FOR ME,0.4215,Positive
35739,noob,6,2463,CH(T)RT naive.,-0.0516,Negative
33674,ez rylai ty point,0,2067,DisfeaR,0.6249,Positive
30430,finish please,9,1645,吸煙者.Xtrfy,0.3182,Positive
727,ez fb,7,-46,RageGuy:),0.3612,Positive
43504,yea,0,1700,Donger,0.0,Negative
33839,better use report pinoys,0,1239,TrioBlitz | 战旗,0.4404,Positive
8053,gg,9,2684,Hu$$@!n,0.296,Positive
27015,irl,2,761,『　　』,0.0,Negative
36896,sad cunt,9,1832,Get To Da Choppa,-0.743,Negative
1855,u nothing,9,3439,Sparkyy,0.0,Negative
14930,pls sir,6,293,:^),0.0772,Positive
3435,yes please report decent player team,2,1125,Pipaluk,0.6124,Positive
45639,ok gotta get first win sometime qop,2,1535,Happytime Harry,0.7184,Positive
22242,wanna kill cow,4,1616,fckingBiatch,-0.6908,Negative
16422,ez mid,1,2670,Сын Собаки,0.3612,Positive
44181,tks,0,2688,.Tebitebo,0.0,Negative
26164,would angry,8,958,Got Silk?,-0.5106,Negative
13850,lol,5,-48,†Vincent†,0.4215,Positive
37014,ggez,7,2560,VLADe,0.0,Negative
25684,wow,3,2063,ihatetryinghardcarries,0.5859,Positive
26634,暂停计时开始年月日 dota超级助手,1,-26,梅芳踏雪来,0.0,Negative
29671,n é possivel ser tao lixo,6,1669,Guyna,0.0,Negative
44517,thats,3,1763,sick4Robbie,0.0,Negative
31211,lol,6,2363,Mr. BeBo _!_ <<<<,0.4215,Positive
12914,g,0,-41,BigBoss,0.0,Negative
27477,s,9,1118,speedy,0.0,Negative
12999,lol,1,814,Bijelo Dugme dbi,0.4215,Positive
15320,cm well play,1,2006,Heartless,0.5423,Positive
20616,ahahaha maybe look like dick,2,2875,[GL]Tres,-0.2023,Negative
13651,good game,5,2331,Carly,0.4404,Positive
15309,ha ha,9,2498,NooB NooB NooB,0.5859,Positive
4228,easy,0,3030,cool like a bull,0.4404,Positive
38432,если у меня ульт,1,1613,Mr. Brown,0.0,Negative
30567,lycan rather randomed,4,25,Sachuku.火拳,0.0,Negative
25909,fuck,3,2688,Overlord,-0.5423,Negative
39251,u got,1,903,Clueless,0.0,Negative
38609,gg wp,6,2186,Watch me blink - [k],0.4939,Positive
42628,sea,6,-25,Holy shiT!!!,0.0,Negative
10400,gg,2,2653,_Terra,0.296,Positive
44758,aha,6,2997,kendyq,0.0,Negative
45174,plox,5,1760,nextPlease! bδhlžäck™,0.0,Negative
24813,хуесосы,9,2512,v13z91,0.0,Negative
29424,nothing could done hero,0,3236,Kallecain,-0.4449,Negative
35410,tusk,1,1686,Uldred,0.0,Negative
2424,estamos jugando lo rata,0,2553,ZeppelinNoLed,0.0,Negative
12477,gwp,6,3147,SirvienteDeFerewell,0.0,Negative
42715,pick carry pick,3,750,tsilokki,0.0,Negative
5988,gg,9,3006,feDDy,0.296,Positive
45875,fuck u,9,2001,E30м,-0.5423,Negative
38970,gl gl,4,-36,XinMinGao,0.5574,Positive
10466,def pls,6,2267,Ѵirtualghost,0.0772,Positive
32132,wp though,6,2522,[O_o] Skonky,0.25,Positive
43210,pls wait,1,898,Benvolio,0.0772,Positive
14350,lol walked fountain,7,530,S.P_The Mighty Octopus,0.4215,Positive
37289,k alchemist,2,1433,Try to be like Tesla,0.0,Negative
47453,v,8,2346,895,0.0,Negative
14268,pls dear,2,1385,620,0.4404,Positive
41532,much skillz,7,1789,1k plays,0.0,Negative
19771,u happy,2,2190,Miracle,0.5719,Positive
5129,ez gaim,9,1911,Gucci MagiK,0.3612,Positive
26672,ty,8,1476,bwew,0.3818,Positive
14283,noobs,9,2471,ZEMA.thebestanywhere.,0.0,Negative
19796,luck,7,1034,Nabu,0.4588,Positive
22824,bracket u trying hard,7,1727,JuanMagán,-0.1027,Negative
11578,rly,5,914,Kingsize_ <3 Saber,0.0,Negative
47212,sure qop,5,3700,PappaKane [100% TILT],0.3182,Positive
48635,shit carry,7,3426,ihylmn,-0.5574,Negative
28546,fucker,8,661,sxd543,-0.6486,Negative
36160,lol,2,1719,He|ìx`,0.4215,Positive
10824,geegee,0,2722,Mida$,0.0,Negative
6620,gay,7,3974,[STY]brayanx3m,0.0,Negative
41863,think jakiro bos dota,7,261,Yuki,0.0,Negative
41791,ggwp,7,2670,Halagren,0.0,Negative
16754,life racha,2,693,[InFer] Igorrr,0.0,Negative
37114,youre guy feeding,5,1112,Habibi,0.0,Negative
30913,gg wp,0,2135,BigNickDigger,0.4939,Positive
35233,punta ka rito haha,5,1876,xdanoty?,0.4588,Positive
47896,u wait,6,955,Stopper,0.0,Negative
42087,la,1,2698,GET REKT,0.0,Negative
37890,alce,6,3299,VelLo,0.0,Negative
11447,wish would shut,1,-83,aVenger,0.4019,Positive
6236,gg wp,6,2030,En Taro Tassadar!,0.4939,Positive
15988,gg,2,2624,Butthead,0.296,Positive
15978,trench dota,8,2580,Dave,0.0,Negative
14614,head,5,1974,Hubcap,0.0,Negative
23599,sent,8,1718,Kif,0.0,Negative
37236,ww good team,6,2785,facultas,0.4404,Positive
42524,ez k networth min,4,1940,Galbatoriks,0.3612,Positive
20225,jaja,0,3136,soul of the gost,0.0,Negative
48532,aggre,8,2212,joven_basura,0.0,Negative
29738,hahahaha,9,2426,Drizzy,0.0,Negative
34302,report invoker,6,3229,FeOo,0.0,Negative
25928,random,4,999,wbs| JaeJo,0.0,Negative
31795,дровка не ето ваши руки не,7,2123,? Bad boy ™ ?,0.0,Negative
28046,sperm arrow might guy,2,2322,nom,0.0,Negative
48400,glhf,2,19,Qwerty,0.0,Negative
36542,рампага,6,2294,Good,0.0,Negative
18747,got item tho,8,1373,Tope,0.0,Negative
13608,pierdan gringo hijos de puta,1,4558,RG4L,0.0,Negative
10026,gg,4,2504,H2-lover,0.296,Positive
35158,krobe,8,885,roterbaron,0.0,Negative
39351,im carry,2,1087,Reeko,0.0,Negative
13076,gg,3,3374,Hazard,0.296,Positive
36958,gg wp,8,2788,izi,0.4939,Positive
27238,blame,2,477,Jonsoload,-0.34,Negative
6270,saben q e ir junto,5,2075,†InTipChurin†,0.0,Negative
45048,wr deso,0,1742,Tomonori.OnePunch,0.0,Negative
48962,xddd,0,1145,~SweetGuy~,0.0,Negative
4501,ez mid,2,2239,rabbit兔,0.3612,Positive
24826,fucken,3,2194,I'm Hí trùm AssSaker AUS,0.0,Negative
43450,ребят вы не выиграете,2,1371,QuackLa,0.0,Negative
13176,suuuure,0,1205,Secret identity.,0.0,Negative
30755,lol sb,9,2340,lightOFheaven,0.4215,Positive
48782,anything wont bitch,6,2220,King Kai,0.4717,Positive
22410,asap,0,2738,AFlamingo,0.0,Negative
32746,kill assist,2,1916,Tepracuda,-0.6908,Negative
41123,recomiendenme hize el dota,3,2541,Secret.DavieeSho,0.0,Negative
25593,u sleeping,0,1485,CLEVERBOY,0.0,Negative
33504,gonna picked,8,-26,-M-I-r-a-cL-e-,0.0,Negative
2480,fokus,9,3121,Keepo,0.0,Negative
38471,k u count xd,0,463,xXx,0.5859,Positive
16405,dali,2,1771,Cartoon,0.0,Negative
2180,hey,0,702,HT-Gaming.Capurro,0.0,Negative
31784,got dumbest hero,3,2888,"Whitworte, The Throw-maker",0.0772,Positive
1042,min farming,8,2747,x0chiquetzal,0.0,Negative
36499,pro,7,329,[HB]TheGrifonSS,0.0,Negative
9054,nice ulti sf,9,1383,Fex,0.4215,Positive
43671,k,0,2401,Saitama,0.0,Negative
13480,youre fucking awful,9,2612,U MIRIN ? FUUUARK,-0.5095,Negative
8329,commend,2,3066,matonsisimo,0.4404,Positive
44360,mean almost,9,1758,~-PPY-~,0.0,Negative
47,team,6,977,@SAYONARA.PERUVIAN,0.0,Negative
15179,orange seems fun,1,1794,ForeignFeeder,0.5106,Positive
7078,help,6,745,Michlolz,0.4019,Positive
32387,ty x la gema,7,1820,MacrOMkW,0.3818,Positive
3182,saved cm,4,1466,Spooky Scary Skeleton,0.4215,Positive
15871,slarc,2,3284,♥Lotus5[five]♥,0.0,Negative
15476,gg close game,7,2136,Sica,0.296,Positive
1610,falling,9,4176,RIP TROY 4000,-0.1531,Negative
35435,реопрт виверну и дауна на кери,8,1814,Propeller,0.0,Negative
13204,xx,5,1637,"Amy""林朝英""",0.0,Negative
24580,ty,1,-68,barelyrobot,0.3818,Positive
22002,eso dice,4,-84,$oned&l,0.0,Negative
13142,mierda,5,1501,(AnDy),0.0,Negative
19509,hahaha,4,2949,Jemand der ist Nicht.,0.5574,Positive
4620,lololol,4,1887,leviosaw,0.0,Negative
32775,ok,5,1789,Жирная сука,0.296,Positive
997,thz,8,1799,M_A_T_R_I_X,0.0,Negative
18989,new meta,7,1469,Sosho,0.0,Negative
32486,gg,6,1946,[FrOzen-Winn]-ヅﮒt٨nﻧη.[,0.296,Positive
7659,thanks,2,1933,The Better Juan,0.4404,Positive
18502,alch,6,1465,Позвизд,0.0,Negative
12647,win row,0,-49,Smitty Werben ¯\_(ツ)_/¯,0.5859,Positive
48694,late late,5,2603,ZXCVBNM,0.0,Negative
47029,sk,0,1273,David,0.0,Negative
48876,jaja como lo n,8,969,Donald Trump,0.0,Negative
42954,u three dead,2,3904,yoda,-0.6486,Negative
18253,ok aslo pero hay reporte por ratas,2,2954,owhen  tiene  8,0.296,Positive
1832,chese u sry,4,2748,Seek,0.0,Negative
10989,game life,4,3344,K I N G S L A Y E R,0.0,Negative
19819,ill end ur,0,1359,JakeisBibleThump,-0.4215,Negative
40741,ez,7,4223,RRATDOTL,0.3612,Positive
24878,damn bitach,5,3001,ALomH uTsuwa,-0.4019,Negative
25924,lel,3,1609,I LOVE PINK <3,0.0,Negative
40347,gg,1,2093,S7INGER,0.296,Positive
33731,hello nyx,4,918,Johann,0.0,Negative
29377,turn cap lock douchebag,2,1511,makemefamous.us,-0.6124,Negative
18618,gg,1,1758,killzone,0.296,Positive
28041,hi e,9,1561,Dark wanderer,0.0,Negative
49199,gl hf,1,-88,DemonGodAero,0.3182,Positive
48748,gg,5,1192,Polanks,0.296,Positive
8888,day,4,1198,WellYaNan,0.0,Negative
49636,gggg,1,1772,可我是爱你的阿,0.0,Negative
28531,tfw use second bkb techie,8,1624,Lemons,0.0,Negative
5450,indeed,5,1866,seuss-,0.0,Negative
3669,come end,8,1457,Sikatar,0.0,Negative
17903,gg,7,2942,KalonA,0.296,Positive
8921,team,5,1318,MeNangIsLaH,0.0,Negative
24038,sure,3,775,Lecisimo,0.3182,Positive
23459,attack paris,3,254,[TEC]Atma,-0.4767,Negative
5548,wp,4,3977,DaRK_NeCr0,0.25,Positive
484,ggwp,3,2512,得得地,0.0,Negative
4561,bitch,8,1818,FeederEater.Destroyer ツ,-0.5859,Negative
1004,biet deo grave,5,1590,NeDDDDDDDDD,-0.3818,Negative
14348,gg,6,2739,L!,0.296,Positive
44626,friend,5,1996,Miley,0.4939,Positive
31624,lol,7,689,soy papi,0.4215,Positive
4036,sd,3,1383,Khan,0.0,Negative
22355,team retard,1,563,pArIS,-0.5267,Negative
24161,show,7,2109,♥旁人如何明白透,0.0,Negative
8630,fuck u noob,3,1310,先冲8K 冲到后换回名字,-0.5719,Negative
4844,titan u like parlament,8,88,Take ur money,0.3612,Positive
2996,ez game,8,3213,ui ui uip,0.3612,Positive
11335,alche losing game,6,1146,@TitanStrike,-0.3818,Negative
24667,gl hf,0,27,Mirakuru#Pray4Paris,0.3182,Positive
8413,ez unpause,8,2093,Do you want to build a Snowman?,0.3612,Positive
49104,ez,8,3201,AbiGoR,0.3612,Positive
25781,nothing much,8,1814,Narcotix,0.0,Negative
38052,report comander zeus,1,2579,ARKAm: bolivia ;DiMe VaQuErO!,0.0,Negative
30368,nice ulti,0,1925,Sir SupaMida,0.4215,Positive
42574,lol,1,832,bL4nKz,0.4215,Positive
41184,thx,8,2602,Klepon,0.3612,Positive
45782,min manta,6,2760,BeelZebuu,0.0,Negative
5702,ggwp,4,1937,Haggy! #hardwork#dedication,0.0,Negative
31194,sh noob,0,-43,†Next†,-0.0516,Negative
5497,вр с тини,6,2265,i am,0.0,Negative
37558,facil pudge,0,832,Gr0aking,0.0,Negative
10605,love u,6,420,I need arcane Sf pls!!,0.6369,Positive
16069,gg well played,3,2200,阿尔托莉亚·潘多拉贡,0.6908,Positive
32243,mid,2,1292,OctarineWhore,0.0,Negative
19845,aprende oque é ser top,9,1594,. . .,0.2023,Positive
15012,caigo en,0,2279,-Dw-,0.0,Negative
21864,almost,1,1387,ohh snap,0.0,Negative
22043,lol,2,1481,[9mm]W4cH0WsK1,0.4215,Positive
32553,appears,5,2873,William Wallace,0.0,Negative
37074,report wr,2,2602,Auto Win,0.0,Negative
30023,np,5,1499,Llmm,0.34,Positive
1167,haha,1,2940,A0,0.4588,Positive
26204,fair,0,86,Marvin Gaye,0.3182,Positive
9594,ох да ебать,6,625,Sacairne,0.0,Negative
31661,gff pls,7,2557,Xl-m4n,0.0772,Positive
14816,pega com de hp pra duel,8,1945,HommeR,0.0,Negative
30590,ok,7,1435,Ragnar,0.296,Positive
27225,aw,6,2393,skeptrMark23,0.0,Negative
31193,хули ты мразота,9,1548,TRUDN0,0.0,Negative
3199,lol,9,1819,MiTzZ,0.4215,Positive
876,u see aa ww,4,2258,ayy lmao,0.0,Negative
21758,trash randoms,7,1962,Bunny of the Bugs,0.0,Negative
21972,report team,5,1596,<<Yakuza>>,0.0,Negative
48648,game,6,2000,SoShmallLikeTucker,0.0,Negative
14626,gg,4,1502,Avalanche,0.296,Positive
7869,omg,2,502,"""Kdyz""",0.0,Negative
34227,end pls,0,1135,c a l,0.0772,Positive
47569,peruvian,0,1286,Imperator Furiosa,0.0,Negative
26310,lol,3,2398,Guardians of Galaxy,0.4215,Positive
26606,reach k b pick tb,5,1709,zaiΧριστιανός,0.0258,Positive
36382,pl recon,4,3605,La Morete,0.0,Negative
464,gg,7,654,Kangaroo.Killer,0.296,Positive
39022,wp,7,1781,_Vertex,0.25,Positive
20565,lmao,9,2590,swippy,0.5994,Positive
40606,até hj n sei,5,2522,Magami,0.0,Negative
43222,lucky one,6,1443,captain bombaa,0.4215,Positive
455,fucking hell feel amazing see someone premuted team,7,1724,ＵＭＲ,-0.2094,Negative
38088,gg wp,7,3108,[Meep]nagal,0.4939,Positive
37171,что ага,0,2322,Snoop1k,0.0,Negative
38418,у меня слайды,4,310,~Bilbo Baggins~,0.0,Negative
34679,xd,9,4163,Jeth,0.5859,Positive
40683,highest mmr tbd,8,2140,My team is complete dogshit,0.0,Negative
29170,black map whole game,9,2534,f71enomen,0.0,Negative
24001,midd le,1,1298,Daemonum Tert,0.0,Negative
11240,как же заебали антимаги юзлесы,9,971,FALOS,0.0,Negative
9391,tinker,6,827,BenDeR ( We Are Electric ),0.0,Negative
36330,рядом,4,1603,SHMELzzz,0.0,Negative
35858,shit ez,6,1263,simplYTZ.,-0.2732,Negative
24245,bobo,3,2697,Kilala mo ba si Win Gatchalian?,0.0,Negative
38542,knew,4,22,AliceInChains~SexSlave,0.0,Negative
8571,sorry youre mine,6,2786,Laugh-a-lot Bear,-0.0772,Negative
23290,u guy want kill sf top jungle,4,1409,Rick Astley,-0.5574,Negative
32997,fuk im throwing dk report,1,1314,Bonerino,0.0,Negative
30676,shit expensive,8,1322,Benevolent Hegemon,-0.5574,Negative
32199,called dont pick silencer carry,1,773,Maddie Ziegler,0.0,Negative
11441,nice save dazzle,0,1522,invoker only,0.7184,Positive
33791,tsk tsk,3,1941,Tan Sri Chong,0.0,Negative
29533,sven noob,9,3200,Tiu Na SenG.. ^_^,-0.0516,Negative
45875,lg gmp,5,2200,Fragich,0.0,Negative
30360,im sure,7,1727,DirtyBandaid,0.3182,Positive
48022,домик не,9,2562,Dead_Makar,0.0,Negative
15829,ggwp,5,1560,FaBzzz....,0.0,Negative
25977,k,5,418,Problem,0.0,Negative
3677,ggwp,8,2282,the.c0on,0.0,Negative
1296,hahahaahahaha,6,3481,V E N Z,0.0,Negative
28543,просто изи,1,2716,61ack,0.0,Negative
27596,ez,4,2380,Crumb,0.3612,Positive
13560,mi team carry,2,3255,♀↔Yòhän™ : Yôür Mûr�,0.0,Negative
47930,_____,8,578,ИЩУ ПОДРУГУ НАСО�,0.0,Negative
29761,op,0,2620,^EcheloN,0.0,Negative
23310,left u lot little man dont worry,5,989,Bananarama,0.2829,Positive
26507,dont touch dazzle,4,1540,lostlostlost,0.0,Negative
33872,reetard,8,1786,Abyss,0.0,Negative
48898,g gwp,5,3220,ThaT GuY,0.0,Negative
23200,alright lina,6,2315,oneironaut,0.25,Positive
14790,gg,0,2943,Ray Tango,0.296,Positive
1650,gg,1,1525,Prince Ali,0.296,Positive
39798,already knew gonna lose,7,1468,CHAMPAGNEPAPI,-0.4019,Negative
41347,ggwp,8,4095,Toast and Dwarf,0.0,Negative
39836,pathetic ganme,6,1839,Digi =),-0.5719,Negative
37837,hahahahahahah,6,2530,Ritsu,0.0,Negative
20739,mad,1,1928,Bruce Saco de Bosta,-0.4939,Negative
43460,unfair,9,3273,MyM-zaLbaHEe,-0.4767,Negative
43300,win first win today,0,1547,Bembi.,0.8225,Positive
27349,gg,9,3189,WakJawE,0.296,Positive
33415,lol,0,4054,MORS,0.4215,Positive
25518,lsot guy,8,2918,Unemployed,0.0,Negative
44736,enıgma,9,3587,F!N!T0,0.0,Negative
8875,ur map,8,2634,DJ Frontliner,0.0,Negative
45782,buy courier ward,8,1183,S A S O R I,0.0,Negative
27474,gg,4,2399,Lane Meyer,0.296,Positive
17272,oh,2,636,big blac k clock,0.0,Negative
24654,rekt,1,2176,Gyrocopter (Deaf),0.0,Negative
5822,ptic ne,6,1952,thank you for -25,0.0,Negative
17460,ball,5,4188,Oliver,0.0,Negative
23052,ty,3,1598,^EcheloN,0.3818,Positive
33935,pls help report pudge,4,785,€Z,0.4588,Positive
20989,self purge,9,2888,confessor,0.0,Negative
36525,tron,1,2861,White,0.0,Negative
30626,report jakiro,6,2572,Jagger,0.0,Negative
34037,gg,2,1958,Tai,0.296,Positive
5976,low priority,7,-35,T3ZK4,-0.2732,Negative
40529,bou indeed,7,1602,JaJa's Bizarre Adventure,0.0,Negative
27753,xddd,8,1523,Abysm -,0.0,Negative
42141,ok,8,26,CakeOfZerg,0.296,Positive
26432,welcome,8,2988,conercandido,0.4588,Positive
23421,go farm creep manning,4,1313,NaDotaBoiz,0.0,Negative
1882,dont pause war,7,1263,Rere,0.4847,Positive
26350,anyone,1,-59,Anonym,0.0,Negative
3204,lol,3,303,Mm'Kay,0.4215,Positive
4944,ggwp,7,843,Kiritomon ?C,0.0,Negative
6003,report mute,3,1759,L. TaRs,0.0,Negative
31113,report abadon,3,2092,Khi-,0.0,Negative
25275,guy bother warding,2,1608,Musketeers,-0.34,Negative
12638,runa,4,-23,C   Skoneº,0.0,Negative
42458,gg btich,4,2800,U're so Fuking ! Noy,0.296,Positive
49659,wew,3,1704,amsterdam,0.0,Negative
5852,gg,0,3492,Dalai Lama,0.296,Positive
8751,x damage,9,2489,CHERYL-,-0.4939,Negative
37924,who blink dagger,0,1459,Jake from state farm,0.0,Negative
18590,activated bkb,7,2816,RageQuitPLS,0.0,Negative
36290,ggwp,5,3445,dRAZz,0.0,Negative
943,xd,9,1272,general oleja,0.5859,Positive
30171,team hate,2,1246,Colossal Radiance,-0.5719,Negative
12440,gj,7,1250,Pedrito Coco,0.4588,Positive
24739,rip,2,735,eL-Talikamba,0.0,Negative
2915,easy game,9,2755,StB-Griffith,0.4404,Positive
3233,ur,4,2438,OMGWOW!,0.0,Negative
49438,im afk,6,763,pium pium,0.0,Negative
20982,cant even fight creep,5,3382,Xterminat3,0.2924,Positive
40985,bane beast,6,-50,ttv,0.0,Negative
39017,te tenia muteado,4,176,Ez Rampage,0.0,Negative
33744,end,0,1892,JAMES 95,0.0,Negative
38658,g,9,54,PaPa.Puppey,0.0,Negative
28606,gl hf everyone,7,-42,"Yeah, Cilantro",0.3182,Positive
39969,team fight,9,2205,BIRD,-0.3818,Negative
30500,annoying tuskar,2,2234,Tensaiくず ! misery god,-0.4019,Negative
3502,ен ащк пфьу,2,2167,OLtW,0.0,Negative
